0####-####step	0,0,0	0,0,0	None
2####-####update####you####keyboard####'s####driver####update####you####keyboard####'s####driver####.####most####of####the####time####,####keyboard####issue####can####be####tie####to####out####-####of####-####date####driver####or####software####.####you####can####fix####the####keyboard####by####update####the####driver####or####software####.####the####easiest####way####to####ensure####you####driver####be####up####to####date####be####by####use####you####computer####'s####update####utility####:####-####-####window####-####open####start####,####click####the####setting####gear####,####click####update####&####security####,####click####window####update####,####click####check####for####update####,####and####install####any####available####update####.####-####mac####-####open####the####apple####menu####,####click####app####store####...####,####click####the####update####tab####,####and####click####update####all####if####it####be####available####.####-####if####you####have####a####mechanical####keyboard####,####another####way####you####can####update####you####keyboard####'s####driver####be####by####go####to####the####keyboard####manufacturer####'s####website####,####find####you####model####of####keyboard####,####and####look####for####a####driver####download####.####you####can####then####download####the####keyboard####'s####driver####file####and####double####-####click####it####to####run####it####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0	0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0	True
3####-####reinstall####the####keyboard####.####reinstall####the####keyboard####.####the####easiest####way####to####do####this####be####by####shut####down####you####computer####,####unplugging####and####then####reattach####the####keyboard####,####and####turn####back####on####the####computer####.####[####5####]####-####x####-####research####source####-####-####-####if####you####have####a####laptop####,####skip####this####step####.####-####you####can####reinstall####bluetooth####keyboard####by####delete####they####from####the####bluetooth####menu####and####then####re-pair####they####with####you####computer####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####determine####which####program####be####not####work####with####you####keyboard####.####determine####which####program####be####not####work####with####you####keyboard####.####if####you####notice####that####specific####program####be####not####work####with####you####keyboard####(####e.g.####,####you####web####browser####or####microsoft####word####)####,####make####a####note####of####those####program####.####-####if####you####keyboard####'s####key####or####group####of####key####be####not####work####with####any####program####on####you####computer####,####skip####this####step####and####the####next####step####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####update####the####program####in####which####you####be####have####trouble####.####update####the####program####in####which####you####be####have####trouble####.####this####will####not####always####fix####the####keyboard####issue####,####but####if####the####program####be####not####completely####up####to####date####,####update####it####will####not####hurt####.	0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####repair####internal####laptop####connection####.####repair####internal####laptop####connection####.####if####some####of####you####laptop####key####do####not####register####when####press####,####there####could####be####a####loose####internal####connection####.####unless####you####have####a####guide####for####you####model####and####be####comfortable####disassemble####you####laptop####yourself####,####you####should####seek####professional####repair####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####if####you####have####window####7####,####download####the####driver####for####the####pc####-####50####.####if####you####have####window####7####,####download####the####driver####for####the####pc####-####50####.####-####;	0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0	None
2####-####unzip####the####file####,####and####place####it####somewhere####obvious####such####as####you####desktop####.####unzip####the####file####,####and####place####it####somewhere####obvious####such####as####you####desktop####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	None
3####-####open####the####unzip####file####,####then####open####the####folder####'####file####'####,####and####look####for####a####file####call####'####rdif1053####.####inf####'	0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0	None
open####the####unzip####file####,####then####open####the####folder####'####file####'####,####and####look####for####a####file####call####'####rdif1053####.####inf####'	1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0	None
4####-####open####the####file####with####notepad####,####and####scroll####down####to####where####it####say####'[####roland####.####ntamd64.6.1####]####;####;####windows7%rdid0053devicedesc%=rdid0053####install####,####usb\vid_0582&pid####_008b####;####pc####-####50####'	0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0	None
open####the####file####with####notepad####,####and####scroll####down####to####where####it####say####'####[####roland.####ntamd64.6.1####]####;####;####windows7%rdid0053devicedesc%=rdid0053####install####,####usb\vid_0582&pid####_008b####;####pc####-####50####'	1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0	None
5####-####keep####notepad####open####,####and####open####'####control####panel####'####,####and####click####on####'####hardware####and####sound####'####,####then####under####'####device####and####printer####'####,####click####on####'####device####manager####'####,####which####should####have####a####blue####and####yellow####shield####next####to####it####.####keep####notepad####open####,####and####open####'####control####panel####'####,####and####click####on####'####hardware####and####sound####'####,####then####under####'####device####and####printer####'####,####click####on####'####device####manager####'####,####which####should####have####a####blue####and####yellow####shield####next####to####it####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####enter####administrator####login####information####if####need####.####enter####administrator####login####information####if####need####.	0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####look####for####'####unknown####device####'####,####right####click####on####it####,####select####'####property####'####and####click####on####the####'####detail####'####tab####,####it####should####give####you####a####list####of####'####hardware####id####'####.####look####for####'####unknown####device####'####,####right####click####on####it####,####select####'####property####'####and####click####on####the####'####detail####'####tab####,####it####should####give####you####a####list####of####'####hardware####id####'####.	0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####right####click####the####top####entry####,####and####select####'####copy####'####.####right####click####the####top####entry####,####and####select####'####copy####'####.	0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####go####back####into####notepad####,####and####replace####'####usb####\####vid_0582####&####pid_008b####'####with####the####id####that####you####just####copy####.####go####back####into####notepad####,####and####replace####'####usb####\####vid_0582####&####pid_008b####'####with####the####id####that####you####just####copy####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####save####the####file####and####exit####it####.####save####the####file####and####exit####it####.	0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0	0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0	None
11####-####go####back####to####'####device####manager####'	0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	None
go####back####to####'####device####manager####'	1,0,0,0,0,0,0	0,0,0,0,0,0,0	None
12####-####look####for####'####unknown####device####'####again####,####right####click####on####it####,####and####select####'####update####driver####software####.####look####for####'####unknown####device####'####again####,####right####click####on####it####,####and####select####'####update####driver####software####...####'	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
13####-####select####'####browse####my####computer####for####driver####software####'####.####select####'####browse####my####computer####for####driver####software####'####.	0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
14####-####then####select####'####let####i####pick####from####a####list####of####device####driver####on####my####computer####'####.####then####select####'####let####i####pick####from####a####list####of####device####driver####on####my####computer####'####.	0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
15####-####select####'####have####disk####.####select####'####have####disk####...####'	0,0,0,0,1,0,0,1,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	None
16####-####click####'####browse.####click####'####browse####...####'	0,0,1,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	None
17####-####browse####to####the####place####where####you####save####'####rdif1053.inf####'####and####select####it####.####browse####to####the####place####where####you####save####'####rdif1053.inf####'####and####select####it####.####-####you####new####driver####should####be####ready####to####use####with####any####midi####-####support####program####.	0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####share####a####printer####between####window####computers	0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0	None
1####-####install####the####printer####on####the####computer####that####will####be####share####it####.####install####the####printer####on####the####computer####that####will####be####share####it####.####since####the####computer####will####need####to####be####on####whenever####you####want####to####print####,####you####should####install####it####on####a####desktop####computer####that####be####frequently####turn####on####.####-####most####printer####can####be####install####by####simply####plug####they####in####via####usb####.####refer####to####you####printer####'s####documentation####if####you####be####have####difficulty####install####the####printer####on####the####computer####that####will####be####share####it####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####create####homegroup####(####window####7####and####later####)####.####create####home####group####(####window####7####and####later####)####.####if####all####of####the####computer####on####you####network####be####run####window####7####or####later####,####you####can####use####the####homegroup####feature####to####quickly####and####easily####share####you####printer####.####if####you####be####use####window####vista####or####xp####,####skip####down####to####step####5####of####this####section####.####-####create####a####homegroup####on####the####computer####share####the####printer####.####you####can####access####the####homegroup####menu####from####the####control####panel####.####click####the####create####a####homegroup####button####to####set####up####a####new####homegroup####.####-####follow####the####prompt####to####set####up####the####homegroup####.####when####ask####what####you####want####to####share####,####make####sure####that####"####printer####&####device####"####be####set####to####"####share####"####.####-####copy####down####the####password####that####appear####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
3####-####connect####to####the####homegroup####on####you####laptop####.####connect####to####the####homegroup####on####you####laptop####.####now####that####the####homegroup####have####be####enable####,####you####can####connect####to####it####on####you####laptop####.####-####open####the####homegroup####menu####in####the####control####panel####on####the####laptop####.####-####click####the####join####now####button####and####enter####the####password####.####-####follow####the####prompt####to####finish####set####up####the####homegroup####connection####.####you####will####be####give####the####option####to####pick####what####you####want####to####share####,####but####this####be####not####necessary####for####connect####to####the####share####printer####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####print####to####the####share####printer####.####print####to####the####share####printer####.####now####that####you####laptop####be####connect####to####the####homegroup####,####you####will####be####able####to####select####the####share####printer####as####if####it####be####connect####directly####to####the####laptop####.####make####sure####that####the####computer####share####the####printer####be####turn####on####.####-####open####the####print####dialog####in####any####program####and####select####the####share####printer####from####the####list####of####available####printer####.####-####if####you####be####use####homegroups####,####this####be####all####you####need####to####do####.####the####next####step####be####for####user####who####can####not####use####the####homegroup####feature####.	0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####enable####file####and####printer####sharing####and####then####share####the####printer####manually####if####you####can####not####use####homegroups####.####enable####file####and####printer####sharing####and####then####share####the####printer####manually####if####you####can####not####use####homegroups####.####if####either####the####laptop####or####the####computer####share####the####printer####be####run####vista####or####earlier####,####you####will####have####to####share####the####printer####manually####.####-####open####the####control####panel####and####select####"####network####and####sharing####center####"####or####"####network####and####internet####"####on####the####computer####share####the####printer####.####-####click####the####"####change####advanced####share####setting####"####link####and####then####expand####the####"####private####"####network####setting####.####-####select####the####"####turn####on####file####and####printer####share####"####option####and####select####save####change####.####-####return####to####the####control####panel####and####select####"####device####and####printer####"####or####"####view####device####and####printer####"####.####-####right####-####click####on####the####printer####you####be####share####and####select####"####printer####property####"####.####-####click####the####sharing####tab####and####check####the####"####share####this####printer####"####box####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####install####the####share####printer####on####the####laptop####.####install####the####share####printer####on####the####laptop####.####now####that####the####printer####have####be####share####,####you####will####need####to####install####the####printer####on####you####laptop####so####that####you####can####select####it####.####-####open####the####control####panel####and####select####"####device####and####printer####"####or####"####view####device####and####printer####"####.####-####click####add####a####printer####.####-####select####"####add####a####network####,####wireless####or####bluetooth####printer####"####.####window####8####user####will####not####need####to####select####anything####.####-####select####you####network####printer####from####the####list####of####available####printer####.####follow####the####prompt####to####install####the####driver####automatically####.####if####window####can####not####find####the####correct####driver####,####you####may####need####to####download####the####from####the####printer####manufacturer####'s####support####site####.	0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
