0####-####step	0,0,0	0,0,0	None
2####-####make####sure####that####the####problem####reside####with####the####headphone####.####make####sure####that####the####problem####reside####with####the####headphone####.####plug####a####different####set####of####work####headphone####into####you####prefer####audio####item####(####e.g.####,####you####computer####'s####headphone####jack####)####and####listen####for####feedback####;####if####you####notice####that####you####be####not####receive####any####sound####via####the####other####set####of####headphone####either####,####you####audio####item####'s####headphone####input####may####be####the####problem####.####;####-####you####can####verify####this####by####plug####you####headphone####into####a####different####input####and####listen####for####audio####there####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	True
3####-####listen####for####cable####issue####.####listen####for####cable####issue####.####plug####the####headphone####into####a####audio####input####,####then####bend####the####cable####while####you####listen####.####if####you####can####hear####some####audio####through####you####headphone####,####move####on####to####fix####the####cable####below####.####;	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	None
4####-####try####push####the####plug####.####try####push####the####plug####.####if####you####can####only####hear####audio####when####you####push####or####manipulate####the####plug####end####of####the####headphone####,####skip####down####to####fix####a####broken####plug####below####.####;	0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	None
5####-####consider####attempt####to####repair####a####over####-####the####-####ear####earpiece####.####consider####attempt####to####repair####a####over####-####the####-####ear####earpiece####.####if####you####headphone####have####a####detachable####cable####which####can####connect####the####earpiece####(####as####with####most####bluetooth####headphone####)####,####try####use####you####detachable####cable####with####a####different####set####of####over####-####the####-####ear####headphone####.####if####you####find####that####the####other####set####work####,####you####main####set####'s####earpiece####be####most####likely####to####blame####;####you####can####try####to####fix####they####by####use####you####headphone####'s####documentation####and####recommend####repair####strategy####.####;	0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	None
6####-####set####up####a####multimeter####set####up####a####multimeter####.####if####you####have####not####find####the####problem####yet####,####use####a####multimeter####.####you####can####find####one####at####a####hardware####store####.####set####up####the####multimeter####as####follow####:####;####-####set####the####multimeter####to####test####continuity####,####mark####by####)####)####)####or####a####similar####symbol####.####-####plug####the####black####lead####into####the####hole####mark####com####.####-####plug####the####red####lead####into####the####hole####mark####with####a####ω####,####m####a####,####or####)####)####)####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####test####you####wire####with####the####multimeter####.####test####you####wire####with####the####multimeter####.####the####multimeter####will####beep####if####there####be####no####break####in####the####wire####;####to####test####the####wire####,####follow####the####below####instruction####:####;####-####make####one####slit####next####to####the####plug####,####and####one####slit####next####to####the####earpiece####.####-####the####bare####copper####wire####usually####have####a####clear####protective####coat####,####so####gently####scrape####the####coat####away####with####a####knife####.####[####1####]####-####x####-####research####source####-####-####-####touch####the####wire####in####one####slit####with####the####black####multimeter####lead####,####then####touch####the####other####slit####with####the####red####lead####.####-####wait####for####a####response####from####the####multimeter####;####if####it####beep####,####the####problem####be####in####the####plug####or####earpiece####.####if####it####do####not####beep####,####make####a####slit####halfway####along####the####cable####and####test####each####half####of####the####cable####.####-####make####another####cut####in####the####half####that####do####not####beep####.####repeat####until####you####have####find####two####point####a####few####inch####(####several####centimeter####)####apart####that####do####not####cause####the####multimeter####to####beep####.####-####continue####on####to####fix####the####cable####,####skip####the####test####step####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####soldering####a####broken####connection	0,0,0,0,0,0	0,0,0,0,0,0	None
1####-####pinpoint####the####source####of####the####issue####.####pinpoint####the####source####of####the####issue####.####put####you####earbud####in####and####listen####closely####to####determine####where####the####sound####be####cut####out####.####if####only####one####earbud####be####dead####,####it####usually####mean####there####be####a####short####in####that####section####of####the####wiring####.####if####there####be####no####output####whatsoever####,####the####damage####may####be####locate####around####the####jack####.####[####6####]####-####x####-####research####source	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
2####-####pry####open####the####plastic####housing####of####a####defective####earbud####.####pry####open####the####plastic####housing####of####a####defective####earbud####.####to####do####this####,####you####will####need####to####use####a####small####,####thin####tool####,####such####as####a####flat####blade####screwdriver####or####pocket####knife####.####wedge####the####tip####of####the####tool####into####the####groove####where####the####two####half####of####the####housing####fit####together####,####then####push####down####and####twist####sharply####to####force####they####apart####.####[####7####]####-####x####-####research####source####-####-####unless####you####earbud####be####design####to####be####open####up####,####you####may####need####to####super####glue####they####back####together####once####you####be####do####with####you####repair####.	0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####inspect####the####earbud####for####faulty####wiring####.####inspect####the####earbud####for####faulty####wiring####.####inside####the####earbud####,####you####should####see####two####copper####wire####,####each####run####to####a####different####terminal####around####the####edge####of####the####circular####circuit####board####.####you####be####look####for####wire####that####have####break####or####come####loose####from####they####terminal####.####[####8####]####-####x####-####research####source####-####-####if####both####wire####seem####to####be####in####they####proper####place####,####the####broken####connection####may####be####lower####down####the####cord####near####the####jack####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####remove####the####barrel####from####the####jack####if####that####be####where####the####issue####lie####.####remove####the####barrel####from####the####jack####if####that####be####where####the####issue####lie####.####sometimes####,####the####loose####wire####be####not####in####one####of####the####earbud####,####but####in####the####jack####that####plug####into####you####phone####,####laptop####,####or####car####stereo####.####in####this####case####,####you####will####need####to####remove####the####protective####plastic####barrel####and####peel####back####the####rubber####coating####in####order####to####expose####the####wire####underneath####.####with####the####barrel####out####of####the####way####,####you####will####be####able####to####apply####solder####freely####as####need####.####[####9####]####-####x####-####research####source####-####-####some####headphone####jack####have####barrel####that####screw####off####.####other####can####be####pull####away####use####a####little####bit####of####force####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####clean####away####the####old####solder####clean####away####the####old####solder####inside####the####earbud####before####resolder####they####.####lay####the####end####of####the####desoldering####braid####flat####over####the####blob####of####solder####where####the####short####wire####have####pull####away####from####the####terminal####.####heat####the####braid####with####you####soldering####iron####where####the####two####material####meet####.####the####tightly####-####wave####copper####will####wick####up####the####remnant####of####the####old####solder####,####clear####the####way####for####the####new####.####[####11####]####-####x####-####research####source####-####-####-####desoldering####braid####(####sometimes####know####as####"####desoldering####wick####"####)####can####be####find####at####any####hardware####store####or####home####improvement####center####.####-####once####you####be####do####remove####a####blob####of####solder####,####cut####the####end####off####of####the####desoldering####braid####and####repeat####the####process####for####each####of####the####remain####blob####where####the####wire####have####come####loose####use####a####fresh####section####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####solder####the####break####wire####back####to####the####terminal####inside####the####earbud####.####solder####the####break####wire####back####to####the####terminal####inside####the####earbud####.####now####that####the####faulty####solder####be####out####of####the####way####,####reattach####the####loose####wire####to####its####terminal####and####press####a####length####of####.####032####-####diameter####electronics####solder####into####the####joint####.####heat####the####solder####with####you####soldering####iron####to####melt####it####and####resecure####the####wire####.####proceed####to####solder####each####broken####wire####.####[####12####]####-####x####-####research####source####-####-####-####if####both####wire####be####break####,####you####can####reconnect####they####to####either####of####the####terminal####on####the####circuit####board####.####-####it####may####help####to####use####a####table####clamp####or####pair####of####plier####to####hold####the####cord####and####earbud####together####while####you####be####work####.	0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	None
7####-####reconnect####each####color####wire####to####its####respective####terminal####to####fix####the####jack####.####reconnect####each####color####wire####to####its####respective####terminal####to####fix####the####jack####.####when####solder####split####wire####at####the####jack####,####it####be####important####to####first####make####sure####they####be####run####to####the####right####terminal####.####on####most####pair####of####earbud####,####the####copper####wire####should####go####to####the####large####central####terminal####,####the####red####wire####to####the####smaller####righthand####terminal####,####and####the####green####wire####to####the####left####.####[####13####]####-####x####-####research####source####-####-####-####connect####the####wire####to####the####wrong####terminal####could####fail####to####solve####the####problem####.####-####if####you####have####to####cut####off####the####jack####to####uncover####the####broken####wire####,####purchase####a####replacement####jack####and####solder####the####wire####to####the####color####-####code####terminal####as####describe####in####the####include####instruction####.####[####14####]####-####x####-####research####source####-####-####-####on####some####replacement####jack####,####you####can####simply####wind####the####break####wire####through####the####small####hole####in####the####terminal####a####few####time####rather####than####solder####it####on####.####[####15####]####-####x####-####research####source	0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####test####the####earbud####to####make####sure####they####work####.####test####the####earbud####to####make####sure####they####work####.####plug####in####you####earbud####and####play####some####music####to####confirm####that####you####be####get####sound####out####of####both####side####.####once####you####have####repair####the####damage####to####the####internal####wiring####,####they####should####be####as####good####as####new####.####happy####listen####!####-####if####you####be####still####not####get####any####sound####,####it####may####be####because####the####solder####do####not####hold####,####or####you####have####accidentally####run####the####color####wire####to####the####wrong####terminal####.####you####have####to####try####again####in####order####to####correct####you####mistake####.####-####it####be####hard####to####justify####the####difficulty####and####expense####of####repair####short####in####the####middle####of####the####cord####.####if####you####suspect####that####be####where####the####issue####lie####,####you####may####be####better####off####simply####buy####a####new####set####of####earbud####.	0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
0####-####judge####sound####quality	0,0,0,0,0	0,0,0,0,0	None
1####-####play####low####-####frequency####sound####to####make####sure####they####be####audible####.####play####low####-####frequency####sound####to####make####sure####they####be####audible####.####to####test####the####frequency####range####of####you####earphone####,####you####can####play####a####song####with####a####variety####of####pitches####.####listen####carefully####for####the####low####sound####,####such####as####those####from####bass####guitar####or####baritone####vocal####.####these####tone####should####sound####deep####but####crisp####and####rich####.####[####5####]####-####x####-####research####source####-####-####-####some####earphone####can####detect####frequency####as####low####as####20####hertz####(####hz####)####.####check####the####packaging####for####more####information####.####-####if####all####headphone####seem####to####have####the####same####frequency####issue####,####you####hearing####could####be####the####issue####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
