0####-####step	0,0,0	0,0,0	None
2####-####insert####battery####into####you####controller####.####insert####battery####into####you####controller####.####some####model####of####the####xbox####remote####,####like####the####xbox####elite####wireless####controller####series####2####and####the####xbox####adaptive####controller####have####build####-####in####battery####and####come####with####a####usb####-####c####cable####for####charge####.####other####model####of####xbox####controller####require####aa####battery####or####rechargeable####battery####to####work####.####[####1####]####-####x####-####research####source####-####-####you####can####get####a####xbox####one####play####&####charge####kit####that####come####with####a####rechargeable####battery####and####charge####cable####.####[####2####]####-####x####-####research####source	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####press####and####hold####the####xbox####button####on####you####controller####.####press####and####hold####the####xbox####button####on####you####controller####.####this####be####the####large####circular####button####center####in####you####controller####with####the####xbox####logo####.####-####the####button####should####flash####to####indicate####that####it####be####unpaired####and####look####for####something####to####connect####with####.####-####you####can####release####the####xbox####button####on####you####controller####when####the####button####be####flash####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####press####the####bind####button####on####the####console####.####press####the####bind####button####on####the####console####.####if####you####be####xbox####one####x####or####xbox####one####'s####be####horizontally####position####,####you####will####see####this####button####on####the####right####side####of####the####unit####'s####face####,####below####the####power####button####.####-####if####you####have####a####original####xbox####one####,####the####bind####button####be####a####circular####button####on####the####side####,####around####the####edge####of####the####unit####from####the####disc####tray####.	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####press####and####hold####the####controller####'s####bind####/####sync####button####.####press####and####hold####the####controller####'s####bind####/####sync####button####.####this####be####the####circular####button####on####top####of####the####controller####(####not####the####xbox####button####)####.####-####release####this####button####when####you####see####the####xbox####button####flash####a####few####more####time####.####-####when####the####xbox####button####remain####light####,####you####controller####be####connect####to####you####console####.####[####3####]####-####x####-####research####source	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####use####a####phillips####screwdriver####,####remove####the####6####black####screw####under####the####base####of####the####joystick####.####use####a####phillips####screwdriver####,####remove####the####6####black####screw####under####the####base####of####the####joystick####.####-####;	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	None
2####-####remove####the####bottom####lid####.####remove####the####bottom####lid####.	0,0,1,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####the####four####led####be####connect####in####a####parallel####circuit####.####the####four####led####be####connect####in####a####parallel####circuit####.####the####power####wire####be####connect####to####the####main####board####just####under####the####right####-####hand####/####leave####-####hand####switch####.	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####cut####the####red####wire####.####cut####the####red####wire####.####-####note####:####on####the####photo####,####the####wire####have####be####cut####close####to####the####board####.####if####you####plan####on####reverse####the####process####by####reconnect####the####wire####later####,####you####may####want####to####cut####it####a####bit####further####away####from####the####board####.####-####note####:####you####can####also####put####a####spst####switch####on####this####wire####to####allow####re-enable####the####light####easily####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####replace####the####bottom####lid####and####the####6####screw####.####replace####the####bottom####lid####and####the####6####screw####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####look####for####the####connector####.####look####for####the####connector####.####it####should####be####attach####at####the####end####of####you####xbox####dongle####.####proceed####by####cut####it####off####.####do####this####very####carefully####.####you####do####not####want####to####ruin####you####controller####.####(####by####the####way####,####if####you####need####to####replace####or####put####back####the####connector####and####make####it####xbox####dongle####compatible####,####buy####a####new####one####.####it####can####cost####around####$####4####.####)####-####;	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####once####you####have####cut####the####connector####,####four####wire####be####go####to####be####expose####.####once####you####have####cut####the####connector####,####four####wire####be####go####to####be####expose####.####they####be####compatible####to####a####usb####format####(####direct####connectivity####)####.####prepare####to####further####expose####the####wire####and####then####,####match####they####up####to####the####wire####in####you####pc####gamepad####.####refer####to####the####color####code####of####the####wire####to####get####the####proper####matching####.	0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####get####four####piece####of####tubing####(####shrink####wrap####)####.####get####four####piece####of####tubing####(####shrink####wrap####)####.####slip####one####piece####in####every####wire####matching####.####then####,####solder####each####piece####so####that####the####wire####be####successfully####connect####.####double####check####what####you####have####do####.####see####to####it####that####the####wire####do####not####separate####when####you####pull####they####.####otherwise####,####solder####again####until####the####connection####be####firmer####or####stronger####.	0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####bring####out####a####electrical####tape####.####bring####out####a####electrical####tape####.####use####it####to####protect####you####new####connection####.####cover####the####wire####that####you####have####just####solder####.####roll####the####tape####around####the####wire####.####do####this####evenly####and####tightly####.####this####can####make####you####control####less####intermittent####and####allow####you####to####enjoy####you####game####better####.####so####,####if####the####tape####wrapping####be####lousy####,####you####may####need####to####redo####everything####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####go####to####you####pc####and####then####get####you####xbcd####driver####software####.####go####to####you####pc####and####then####get####you####xbcd####driver####software####.####install####the####software####in####you####pc####.####after####that####,####set####to####connect####you####controller####.####if####you####have####do####everything####accurately####,####window####should####be####able####to####automatically####recognize####you####controller####as####a####acceptable####usb####device####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	True
6####-####finish####.####finish####.	0,0,1,0,1,0	0,0,0,0,0,0	None
0####-####connecting####wirelessly	0,0,0,0	0,0,0,0	None
1####-####flip####the####switch####locate####on####the####back####of####the####controller####to####pc####bluetooth####mode####(####if####available####)####.####flip####the####switch####locate####on####the####back####of####the####controller####to####pc####bluetooth####mode####(####if####available####)####.####the####switch####have####a####blue####background####(####on####the####razer####raiju####ultimate####)####and####be####locate####in####the####center####of####the####back####of####the####controller####.####-####depend####on####the####model####of####the####razer####controller####you####have####,####the####switch####might####be####locate####somewhere####else####.####you####will####need####to####refer####to####the####razer####'s####instruction####manual####for####more####detail####.####you####razer####controller####might####not####have####a####bluetooth####function####and####may####only####be####able####to####connect####with####a####usb####cable####.####-####if####this####be####you####first####time####use####the####razer####controller####or####its####charge####be####low####,####you####will####most####likely####want####to####make####a####wire####connection####.####if####the####light####on####you####controller####be####red####,####the####charge####be####low####.####-####;	0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	None
2####-####tap####the####ps####button####to####turn####the####controller####on####.####tap####the####ps####button####to####turn####the####controller####on####.####the####controller####should####light####up####to####show####you####that####it####be####turn####on####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####press####and####hold####the####ps####and####option####button####for####at####least####5####seconds####.####press####and####hold####the####ps####and####option####button####for####at####least####5####seconds####.####when####the####status####light####change####from####slow####to####rapid####blinking####,####you####controller####be####in####pair####mode####and####you####can####release####the####button####you####be####hold####down####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
4####-####go####to####setting####on####you####computer####.####go####to####setting####on####you####computer####.####you####will####find####the####gear####icon####for####setting####in####the####start####menu####(####you####can####either####click####the####start####menu####icon####in####you####taskbar####or####you####can####press####⊞####win####)####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####click####device####.####click####device####.####you####will####see####this####as####the####first####option####in####the####second####column####.	0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####click####add####bluetooth####or####other####device####.####click####add####bluetooth####or####other####device####.####you####will####see####this####on####the####right####side####of####the####window####;####it####be####the####first####clickable####option####.####you####will####see####discoverable####device####appear####in####the####list####as####you####computer####scan####.	0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####click####the####razer####controller####to####pair####it####.####click####the####razer####controller####to####pair####it####.####if####you####do####not####see####it####in####the####list####,####you####might####need####to####turn####off####the####razer####controller####and####put####it####into####pair####mode####again####.	0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0	None
8####-####click####done.####click####do####.####a####confirmation####window####will####display####that####you####have####successfully####connect####to####the####razer####controller####.####[####1####]####-####x####-####research####source	0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0	None
9####-####install####the####appropriate####driver####.####install####the####appropriate####driver####.####you####should####be####automatically####prompt####to####install####driver####to####use####the####razer####controller####.####if####you####be####not####prompt####,####you####can####manually####get####the####driver####from####the####razer####support####site####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####install####the####hydra	0,0,1,0,0	0,0,0,0,0	None
1####-####open####the####box####.####open####the####box####.####check####if####all####the####important####accessory####be####inside####.####the####razer####hydra####package####typically####include####:####-####two####motion####-####sense####controller####-####a####base####station####-####a####usb####cable####-####a####quick####start####guide####-####;	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####connect####the####controller####to####its####base####station####.####connect####the####controller####to####its####base####station####.####take####the####cable####come####from####the####controller####and####plug####it####in####to####the####dedicated####port####on####the####base####station####.####there####be####two####port####on####the####base####station####;####the####controller####should####be####connect####to####the####right####-####hand####port####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####plug####the####base####station####to####you####computer####.####plug####the####base####station####to####you####computer####.####take####the####usb####cable####and####plug####the####smaller####end####into####the####left####-####hand####port####on####the####base####station####.####take####the####other####end####of####the####usb####cable####and####connect####it####to####any####available####usb####port####on####you####computer####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####download####the####razer####hydra####driver####installer####.####download####the####razer####hydra####driver####installer####.####open####a####web####browser####on####you####computer####and####download####the####razer####hydra####driver####installer####here####:####-####http://www.razersupport.com/gaming-controllers/razer-hydra/.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0	None
5####-####install####the####driver####.####install####the####driver####.####once####the####download####have####finish####,####double####-####click####on####the####download####file####to####start####install####the####driver####then####wait####for####it####to####finish####install####.####-####a####pop-up####message####will####appear####on####the####bottom####-####right####corner####of####you####computer####screen####notify####you####that####the####razer####hydra####have####be####detect####by####you####pc####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0	None
0####-####install####the####hydra	0,0,1,0,0	0,0,0,0,0	None
1####-####open####the####box####.####open####the####box####.####check####if####all####the####important####accessory####be####inside####.####the####razer####hydra####package####typically####include####:####-####two####motion####-####sense####controller####-####a####base####station####-####a####usb####cable####-####a####quick####start####guide####-####;	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
